Customer ID,Churn,ChurnProbability,RiskSegment,RetentionPriority,RecommendedAction,RecencyDays,PurchaseFrequency,MonetaryValue,AverageOrderValue,CustomerTenureDays,UniqueProducts,IsRepeatCustomer,PurchaseActivityRate
12437,0,0.02555444,Low,Monitor,Continue monitoring and regular customer engagement,18.1125,29,9707.08,334.7268965517241,556.8513888888889,228,1,0.0519851712796866
14841,0,0.14326659,Low,Monitor,Continue monitoring and regular customer engagement,93.97361111111113,11,5649.09,513.5536363636364,556.8340277777778,166,1,0.0197191269306755
14646,0,0.043427877,Low,Monitor,Continue monitoring and regular customer engagement,11.10138888888889,105,364532.42,3471.737333333333,556.8319444444444,729,1,0.1882287327674852
15482,0,0.1361696,Low,Monitor,Continue monitoring and regular customer engagement,70.08402777777778,10,4799.84,479.984,556.8270833333333,43,1,0.0179267021963944
16156,0,0.03378995,Low,Monitor,Continue monitoring and regular customer engagement,25.84583333333333,14,4126.71,294.765,556.8222222222222,138,1,0.0250976017847183
17716,0,0.07760146,Low,Monitor,Continue monitoring and regular customer engagement,68.89722222222223,15,11752.6,783.5066666666667,556.8138888888889,261,1,0.0268906893478011
12779,0,0.038716953,Low,Monitor,Continue monitoring and regular customer engagement,9.092361111111112,13,5492.16,422.4738461538461,556.2256944444445,123,1,0.0233298645945625
13611,0,0.22337988,Low,Monitor,Continue monitoring and regular customer engagement,179.09652777777777,8,2446.6800000000003,305.83500000000004,556.2034722222222,131,1,0.0143574123256889
15255,0,0.29663685,Medium,Monitor,Continue monitoring and regular customer engagement,215.9013888888889,8,2815.17,351.89625,556.1527777777778,101,1,0.0143587186837841
14771,1,0.81418204,Critical,High Priority,Targeted re-engagement campaign with personalised offer,440.99861111111113,2,594.62,297.31,556.1291666666667,46,1,0.0035898318014224
14838,1,0.62519556,High,Medium Priority,Automated re-engagement reminder or promotional campaign,242.87777777777777,2,769.9200000000001,384.96,556.1236111111111,69,1,0.0035898675987026
13979,0,0.31685176,Medium,Monitor,Continue monitoring and regular customer engagement,212.94444444444449,6,2510.06,418.3433333333333,556.1166666666667,309,1,0.0107697370389206
13800,1,0.52590233,High,Medium Priority,Automated re-engagement reminder or promotional campaign,129.01597222222222,3,1679.56,559.8533333333334,556.1159722222222,73,1,0.0053848752316929
14483,1,0.77618647,Critical,High Priority,Targeted re-engagement campaign with personalised offer,101.1,2,257.1,128.55,556.1069444444445,13,1,0.0035899749948269
14915,0,0.25856283,Medium,Monitor,Continue monitoring and regular customer engagement,97.13263888888888,10,1646.05,164.605,556.10625,63,1,0.0179498973490245
13753,1,0.44214842,Medium,Monitor,Continue monitoring and regular customer engagement,107.00138888888888,4,2094.57,523.6425,556.1041666666666,64,1,0.0071799857896114
16301,1,0.92199373,Critical,High Priority,Targeted re-engagement campaign with personalised offer,556.1041666666666,1,107.33,107.33,556.1041666666666,6,0,0.0017949964474028
13931,0,0.13237053,Low,Monitor,Continue monitoring and regular customer engagement,100.17152777777778,10,4398.06,439.806,556.1,177,1,0.0179500987255429
17035,1,0.432791,Medium,Monitor,Continue monitoring and regular customer engagement,65.06041666666667,4,613.59,153.3975,556.0923611111111,29,1,0.007180137943414
15194,0,0.025091771,Low,Monitor,Continue monitoring and regular customer engagement,18.179166666666667,22,8066.18,366.6445454545455,556.0923611111111,203,1,0.0394907586887771
14347,1,0.92199373,Critical,High Priority,Targeted re-engagement campaign with personalised offer,556.0840277777778,1,82.6,82.6,556.0840277777778,6,0,0.0017950613374952
12934,1,0.91430527,Critical,High Priority,Targeted re-engagement campaign with personalised offer,556.0826388888889,1,181.65,181.65,556.0826388888889,2,0,0.0017950658128469
15291,0,0.029811254,Low,Monitor,Continue monitoring and regular customer engagement,0.0479166666666666,35,11830.47,338.01342857142856,556.0701388888889,112,1,0.0628287132205823
17209,1,0.82014227,Critical,High Priority,Targeted re-engagement campaign with personalised offer,468.8673611111111,3,595.7,198.5666666666667,556.0694444444445,36,1,0.0053853249894038
15658,1,0.27313882,Medium,Monitor,Continue monitoring and regular customer engagement,9.894444444444444,8,2117.27,264.65875,556.0631944444444,80,1,0.0143610277609138
17314,0,0.106881134,Low,Monitor,Continue monitoring and regular customer engagement,76.14861111111111,12,3163.51,263.62583333333333,556.0590277777778,117,1,0.0215417027668871
17155,0,0.65848035,High,Medium Priority,Automated re-engagement reminder or promotional campaign,347.1430555555556,5,640.76,128.152,556.0527777777778,31,1,0.0089758101915338
15965,0,0.26329705,Medium,Monitor,Continue monitoring and regular customer engagement,186.98055555555555,10,2119.26,211.926,556.0451388888889,144,1,0.0179518665577919
17322,1,0.48855862,Medium,Monitor,Continue monitoring and regular customer engagement,195.92291666666668,5,922.59,184.518,556.0444444444445,115,1,0.0089759444688235
16159,1,0.42248595,Medium,Monitor,Continue monitoring and regular customer engagement,101.01597222222222,4,1232.79,308.1975,556.0409722222222,31,1,0.007180800335104
14051,0,0.03844105,Low,Monitor,Continue monitoring and regular customer engagement,32.90625,25,11994.07,479.7628,556.0395833333333,74,1,0.0448801139954895
13993,0,0.03738408,Low,Monitor,Continue monitoring and regular customer engagement,25.020138888888887,14,4802.17,343.01214285714286,556.0368055555556,102,1,0.0251329891676318
17411,0,0.4848793,Medium,Monitor,Continue monitoring and regular customer engagement,80.9625,3,932.02,310.67333333333335,556.0333333333333,46,1,0.0053856741068757
15768,0,0.047463167,Low,Monitor,Continue monitoring and regular customer engagement,23.097916666666663,33,15166.21,459.5821212121212,556.0277777777778,432,1,0.0592430060340098
12835,1,0.6179982,High,High Priority,Targeted re-engagement campaign with personalised offer,247.0770833333333,41,5996.83,146.2641463414634,556.0256944444444,138,1,0.073605222180804
15179,0,0.07575268,Low,Monitor,Continue monitoring and regular customer engagement,53.15763888888889,11,6740.09,612.7354545454546,556.0159722222222,190,1,0.0197480872157316
17069,0,0.10491058,Low,Monitor,Continue monitoring and regular customer engagement,46.05416666666667,9,3880.6,431.17777777777775,556.0159722222222,146,1,0.0161575259037804
16918,0,0.20395094,Low,Monitor,Continue monitoring and regular customer engagement,136.80069444444445,11,2413.5,219.4090909090909,556.0159722222222,235,1,0.0197480872157316
15466,0,0.40905017,Medium,Monitor,Continue monitoring and regular customer engagement,209.0,3,1225.93,408.6433333333334,556.0152777777778,172,1,0.0053858486825865
14159,0,0.034721438,Low,Monitor,Continue monitoring and regular customer engagement,6.947222222222222,12,4331.58,360.965,556.0131944444445,482,1,0.0215434753066641
17940,0,0.14425336,Low,Monitor,Continue monitoring and regular customer engagement,37.78055555555556,11,29662.29,2696.5718181818183,556.0131944444445,11,1,0.0197481856977754
17581,0,0.031242857,Low,Monitor,Continue monitoring and regular customer engagement,32.96527777777778,28,10345.49,369.4817857142857,556.0111111111111,291,1,0.0502682970616983
16168,0,0.0712891,Low,Monitor,Continue monitoring and regular customer engagement,5.929166666666666,49,7968.38,162.62,556.0083333333333,113,1,0.0879699585583698
14606,0,0.039132472,Low,Monitor,Continue monitoring and regular customer engagement,2.9875,150,24937.7,166.25133333333335,556.0069444444445,1180,1,0.2692964629904374
17287,0,0.04766249,Low,Monitor,Continue monitoring and regular customer engagement,25.135416666666668,18,3278.14,182.11888888888888,556.0034722222222,243,1,0.0323157770061776
17913,0,0.233487,Low,Monitor,Continue monitoring and regular customer engagement,175.05208333333334,13,3238.69,249.13,555.9916666666667,213,1,0.023339666960906
13416,0,0.91653794,Critical,High Priority,Targeted re-engagement campaign with personalised offer,555.9916666666667,1,228.3,228.3,555.9916666666667,7,0,0.0017953589969927
16779,0,0.016572237,Low,Monitor,Continue monitoring and regular customer engagement,2.8375,42,26441.03,629.5483333333333,555.9909722222222,267,1,0.0754051718871366
13895,0,0.6485761,High,Medium Priority,Automated re-engagement reminder or promotional campaign,335.0861111111111,2,1415.45,707.7249999999999,555.9868055555555,67,1,0.0035907493320333
14057,0,0.03356392,Low,Monitor,Continue monitoring and regular customer engagement,18.870833333333334,13,4805.23,369.6330769230769,555.98125,194,1,0.023340103459497
17017,0,0.026477296,Low,Monitor,Continue monitoring and regular customer engagement,24.028472222222224,20,8376.55,418.8275,555.9777777777778,104,1,0.0359080753271624
13208,0,0.18690199,Low,Monitor,Continue monitoring and regular customer engagement,26.01736111111111,6,1452.61,242.1016666666667,555.9756944444445,162,1,0.010772462891733
17465,1,0.41795763,Medium,Monitor,Continue monitoring and regular customer engagement,245.0375,7,2542.79,363.2557142857143,555.9756944444445,103,1,0.0125678733736885
13468,0,0.045482524,Low,Monitor,Continue monitoring and regular customer engagement,20.92708333333333,56,10679.43,190.70410714285717,555.9708333333333,253,1,0.100543864505173
13485,1,0.10062341,Low,Monitor,Continue monitoring and regular customer engagement,52.952777777777776,11,3019.2200000000003,274.4745454545455,555.9611111111111,131,1,0.0197500324179825
17271,1,0.84295034,Critical,High Priority,Targeted re-engagement campaign with personalised offer,555.9590277777778,1,204.3,204.3,555.9590277777778,46,0,0.0017954642085431
16139,0,0.46625602,Medium,Monitor,Continue monitoring and regular customer engagement,26.102083333333333,3,615.54,205.18,555.9576388888889,29,1,0.0053864060577118
15953,0,0.05624561,Low,Monitor,Continue monitoring and regular customer engagement,31.04583333333333,14,2607.1,186.22142857142856,555.9513888888889,69,1,0.0251368436802533
15856,0,0.015313105,Low,Monitor,Continue monitoring and regular customer engagement,1.836111111111111,34,23682.95,696.5573529411765,555.95,232,1,0.061046772600772
14967,0,0.5085831,Medium,Monitor,Continue monitoring and regular customer engagement,261.06875,5,1518.81,303.762,555.9465277777778,19,1,0.0089775225279705
16497,0,0.034159366,Low,Monitor,Continue monitoring and regular customer engagement,22.95277777777778,22,5280.29,240.0131818181818,555.94375,204,1,0.0395012961362794
17764,0,0.35374463,Medium,Monitor,Continue monitoring and regular customer engagement,30.860416666666666,4,971.69,242.9225,555.9319444444444,76,1,0.0071822060844258
14905,0,0.2109304,Low,Monitor,Continue monitoring and regular customer engagement,53.08472222222223,7,1663.79,237.6842857142857,555.9263888888889,43,1,0.0125689860269784
18229,0,0.03418432,Low,Monitor,Continue monitoring and regular customer engagement,3.897222222222222,17,6083.51,357.8535294117647,555.9222222222222,54,1,0.0305249087245376
17293,0,0.21448697,Low,Monitor,Continue monitoring and regular customer engagement,127.87222222222222,10,2365.92,236.592,555.9034722222223,91,1,0.0179564332039389
17853,1,0.5279027,High,Medium Priority,Automated re-engagement reminder or promotional campaign,226.8895833333333,3,1596.29,532.0966666666667,555.9034722222223,84,1,0.0053869299611816
15550,0,0.26051983,Medium,Monitor,Continue monitoring and regular customer engagement,121.00069444444443,9,1773.3200000000002,197.0355555555556,555.8993055555555,141,1,0.0161609107970097
13531,1,0.27768332,Medium,Monitor,Continue monitoring and regular customer engagement,24.829166666666666,6,1433.07,238.845,555.8958333333334,44,1,0.0107740077064082
13786,1,0.41984227,Medium,Monitor,Continue monitoring and regular customer engagement,186.95625,6,3127.99,521.3316666666666,555.8875,80,1,0.0107741689299903
14952,0,0.028615767,Low,Monitor,Continue monitoring and regular customer engagement,26.175,28,13064.47,466.5882142857143,555.8861111111111,209,1,0.0502795804049302
14031,0,0.030337995,Low,Monitor,Continue monitoring and regular customer engagement,15.816666666666666,36,29637.21,823.2558333333333,555.8854166666666,244,1,0.0646452554198387
12937,0,0.15603931,Low,Monitor,Continue monitoring and regular customer engagement,16.939583333333335,7,2021.57,288.79571428571427,555.8798611111112,81,1,0.0125700361762648
16612,0,0.108384706,Low,Monitor,Continue monitoring and regular customer engagement,6.050694444444445,7,2766.67,395.23857142857145,555.8722222222223,96,1,0.0125702086056047
12949,0,0.02976382,Low,Monitor,Continue monitoring and regular customer engagement,25.972916666666663,17,13610.18,800.5988235294118,555.8708333333333,311,1,0.0305277256096192
14958,0,0.31989133,Medium,Monitor,Continue monitoring and regular customer engagement,4.856944444444444,5,834.59,166.918,555.8666666666667,46,1,0.0089788100083802
17329,0,0.50919694,Medium,Monitor,Continue monitoring and regular customer engagement,134.88958333333332,4,718.78,179.695,555.8618055555555,73,1,0.0071831107109409
16736,1,0.69071645,High,High Priority,Targeted re-engagement campaign with personalised offer,325.1118055555556,5,2956.56,591.312,555.8597222222222,116,1,0.0089789219806504
13001,0,0.018111963,Low,Monitor,Continue monitoring and regular customer engagement,4.006944444444445,30,22069.18,735.6393333333333,555.8534722222222,295,1,0.0538741365484886
14644,0,0.36559686,Medium,Monitor,Continue monitoring and regular customer engagement,117.94166666666666,6,1604.46,267.41,555.8513888888889,37,1,0.0107748676212733
14898,0,0.09676773,Low,Monitor,Continue monitoring and regular customer engagement,59.96388888888889,12,2707.57,225.63083333333336,555.8402777777778,135,1,0.0215501652428758
14662,0,0.3318286,Medium,Monitor,Continue monitoring and regular customer engagement,54.016666666666666,6,1147.34,191.22333333333333,555.8354166666667,139,1,0.0107751766867079
17414,0,0.14045033,Low,Monitor,Continue monitoring and regular customer engagement,4.0465277777777775,5,2069.52,413.904,555.8340277777778,6,1,0.0089793363023342
14755,0,0.02593322,Low,Monitor,Continue monitoring and regular customer engagement,26.99375,18,6824.78,379.1544444444445,555.8326388888889,184,1,0.0323256913170848
17576,0,0.022504155,Low,Monitor,Continue monitoring and regular customer engagement,2.79375,32,6844.56,213.8925,555.8305555555555,318,1,0.0574681106859756
13037,0,0.067595646,Low,Monitor,Continue monitoring and regular customer engagement,38.886805555555554,11,3611.2,328.2909090909091,555.8236111111111,174,1,0.0197549094192505
14710,0,0.31852818,Medium,Monitor,Continue monitoring and regular customer engagement,198.97291666666663,9,1300.31,144.4788888888889,555.8180555555556,203,1,0.0161632689712628
